country,cncode,year,region,incomegr,dbacba,llgdp,cbagdp,dbagdp,ofagdp,pcrdbgdp,pcrdbofgdp,bdgdp,fdgdp,bcbd,ll_usd,overhead,netintmargin,concentration,roa,roe,costinc,zscore,inslife,insnonlife,stmktcap,stvaltraded,stturnover,listco_pc,prbond,pubond,intldebt,intldebtnet,nrbloan,offdep,remit
Panama,PAN,2000,Latin America & the Caribbean,Upper-middle-income economies,87.64,77.35,13.88,94.47,,93.16,93.16,73.80,73.80,124.40,9365.09,2.11,3.51,33.64,1.80,19.96,48.48,39.31,0.98,1.67,28.24,0.88,4.68,949.32,,,42.24,,283.99,367.10,0.14
Panama,PAN,2001,Latin America & the Caribbean,Upper-middle-income economies,87.14,82.61,14.24,98.58,,97.32,97.32,78.26,78.26,124.32,9949.58,2.11,3.22,34.59,1.34,16.04,50.36,39.41,0.91,1.63,22.90,0.84,1.66,898.47,,,44.94,-3.00,262.04,349.05,0.62
Panama,PAN,2002,Latin America & the Caribbean,Upper-middle-income economies,84.24,82.00,15.27,92.02,,89.62,89.62,77.13,77.13,107.78,9552.65,2.02,3.16,35.96,1.63,16.33,47.60,43.36,0.99,1.50,22.71,0.42,2.11,818.01,,,44.57,0.24,247.08,368.81,0.69
Panama,PAN,2003,Latin America & the Caribbean,Upper-middle-income economies,83.02,78.37,15.99,81.64,,77.64,77.64,73.55,73.55,103.42,9706.60,2.82,3.49,36.47,1.89,17.31,53.85,47.93,0.98,1.50,23.36,0.40,1.48,740.56,,,42.27,,252.22,379.01,0.83
Panama,PAN,2004,Latin America & the Caribbean,Upper-middle-income economies,81.71,75.32,16.52,77.05,,72.95,72.95,70.85,70.85,102.56,10156.88,2.54,3.41,41.35,1.70,15.36,50.49,45.23,1.08,1.39,22.80,0.34,1.64,665.99,,,41.76,4.23,246.11,400.14,0.77
Panama,PAN,2005,Latin America & the Caribbean,Upper-middle-income economies,84.53,75.29,15.90,78.51,,74.98,74.98,71.11,71.11,108.20,10662.81,2.48,3.11,51.69,1.48,13.70,55.16,43.99,0.99,1.28,27.46,0.41,1.76,713.03,,,45.74,7.18,272.49,466.18,0.84
Panama,PAN,2006,Latin America & the Caribbean,Upper-middle-income economies,85.61,78.08,13.99,79.90,,76.73,76.73,74.25,74.25,99.33,12715.12,3.05,4.21,75.95,1.10,10.58,57.81,40.58,0.95,1.43,31.44,0.64,2.67,641.68,,,47.21,,285.60,493.41,0.92
Panama,PAN,2007,Latin America & the Caribbean,Upper-middle-income economies,86.99,80.33,12.70,80.19,,77.02,77.02,76.62,76.62,101.62,14171.25,3.36,4.47,73.25,1.66,15.72,55.67,45.25,1.00,1.66,30.13,0.66,1.97,630.19,,,44.49,1.62,318.35,545.62,0.91
Panama,PAN,2008,Latin America & the Caribbean,Upper-middle-income economies,88.23,81.31,11.67,82.68,,79.29,79.29,77.73,77.73,102.38,16223.03,3.68,4.66,68.98,1.40,12.88,57.62,43.99,0.97,1.83,28.36,0.82,3.93,647.25,,,40.12,,342.92,489.36,0.85
Panama,PAN,2009,Latin America & the Caribbean,Upper-middle-income economies,87.55,86.15,11.66,84.63,,80.80,80.80,82.29,82.29,94.33,17575.04,2.72,3.66,70.53,0.98,9.31,57.52,40.88,0.99,1.91,30.33,0.65,0.73,580.78,,,39.63,4.14,341.10,387.51,1.39
Panama,PAN,2010,Latin America & the Caribbean,Upper-middle-income economies,87.26,86.17,11.90,82.51,,78.54,78.54,82.41,82.41,96.20,19238.86,2.10,2.94,62.56,1.33,13.14,56.06,40.66,0.89,2.03,30.50,0.45,2.31,625.32,,,37.91,-0.55,355.64,325.23,1.53
Panama,PAN,2011,Latin America & the Caribbean,Upper-middle-income economies,86.82,82.73,12.48,83.74,,79.11,79.11,79.66,79.66,102.34,20259.99,2.12,3.23,63.84,1.34,13.14,56.34,42.27,0.77,2.10,30.60,0.42,0.66,561.46,,,34.24,,338.49,302.51,1.24
Peru,PER,1960,Latin America & the Caribbean,Upper-middle-income economies,69.81,,,,,,,,,83.13,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1961,Latin America & the Caribbean,Upper-middle-income economies,73.95,20.24,4.98,12.76,4.10,11.97,15.28,14.49,15.04,82.18,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1962,Latin America & the Caribbean,Upper-middle-income economies,78.63,20.55,4.05,13.08,3.98,12.33,15.69,14.80,15.35,84.35,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1963,Latin America & the Caribbean,Upper-middle-income economies,76.19,21.74,3.98,13.64,4.30,12.94,16.73,15.59,16.16,81.68,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1964,Latin America & the Caribbean,Upper-middle-income economies,74.32,21.26,4.20,12.75,4.37,12.04,16.04,15.30,15.92,76.05,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1965,Latin America & the Caribbean,Upper-middle-income economies,81.45,22.76,4.17,14.95,4.84,12.56,17.17,16.69,17.19,74.52,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1966,Latin America & the Caribbean,Upper-middle-income economies,76.16,22.17,4.13,15.30,5.34,11.91,17.03,16.45,16.85,70.42,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1967,Latin America & the Caribbean,Upper-middle-income economies,77.31,21.11,4.44,14.66,5.99,10.99,16.68,15.46,15.98,71.88,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1968,Latin America & the Caribbean,Upper-middle-income economies,74.04,20.06,4.67,14.53,6.59,10.46,16.80,14.36,14.91,73.88,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1969,Latin America & the Caribbean,Upper-middle-income economies,77.80,19.26,4.56,14.45,6.64,9.95,16.42,13.59,14.11,72.58,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1970,Latin America & the Caribbean,Upper-middle-income economies,80.08,20.93,3.94,14.79,6.50,9.60,15.73,14.57,15.23,60.69,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1971,Latin America & the Caribbean,Upper-middle-income economies,82.64,23.15,3.61,15.81,7.34,10.34,16.68,15.79,16.61,70.40,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1972,Latin America & the Caribbean,Upper-middle-income economies,85.46,24.48,3.34,17.75,8.59,11.43,18.51,16.60,17.58,67.59,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1973,Latin America & the Caribbean,Upper-middle-income economies,88.37,24.83,2.79,18.61,8.95,11.46,18.89,17.03,17.98,67.01,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1974,Latin America & the Caribbean,Upper-middle-income economies,89.22,25.62,2.23,17.65,9.07,10.73,18.26,17.99,18.81,53.30,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1975,Latin America & the Caribbean,Upper-middle-income economies,92.08,26.35,1.84,18.01,9.48,10.59,18.41,18.51,19.31,61.55,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1976,Latin America & the Caribbean,Upper-middle-income economies,94.29,22.76,1.35,18.46,8.62,9.48,16.67,15.75,16.54,58.59,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1977,Latin America & the Caribbean,Upper-middle-income economies,95.50,20.42,0.99,18.33,8.24,7.98,14.84,14.18,15.09,53.88,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1978,Latin America & the Caribbean,Upper-middle-income economies,93.12,19.12,0.98,16.52,8.07,6.57,12.91,13.35,14.39,44.32,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1979,Latin America & the Caribbean,Upper-middle-income economies,93.05,15.69,0.83,11.13,5.48,4.89,9.21,11.11,12.03,43.85,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1980,Latin America & the Caribbean,Upper-middle-income economies,78.03,16.10,1.61,9.18,4.45,5.55,9.43,11.59,12.45,51.44,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1981,Latin America & the Caribbean,Upper-middle-income economies,79.99,16.85,2.62,9.93,4.96,7.32,11.57,12.38,13.27,66.66,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1982,Latin America & the Caribbean,Upper-middle-income economies,81.73,17.11,2.55,10.76,5.96,8.13,13.22,13.04,13.97,58.39,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1983,Latin America & the Caribbean,Upper-middle-income economies,63.68,19.50,4.78,12.14,6.96,9.12,15.58,15.26,16.41,61.24,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1984,Latin America & the Caribbean,Upper-middle-income economies,77.90,18.55,4.95,11.74,6.51,8.13,14.53,14.44,15.79,51.71,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1985,Latin America & the Caribbean,Upper-middle-income economies,88.99,18.31,2.27,10.79,5.88,6.89,12.59,13.83,15.19,47.76,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1986,Latin America & the Caribbean,Upper-middle-income economies,89.08,16.27,1.15,9.38,4.84,5.84,10.46,11.70,12.65,52.40,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1987,Latin America & the Caribbean,Upper-middle-income economies,71.41,14.43,2.15,8.45,4.67,4.98,9.53,9.67,10.39,50.38,,,,,,,,,,,,,,,,,,,,,
Peru,PER,1988,Latin America & the Caribbean,Upper-middle-income economies,90.75,12.42,2.23,7.00,3.96,4.04,7.83,8.08,8.69,49.13,,,,,,,,,,,,,,1130.50,,,,,,,
Peru,PER,1989,Latin America & the Caribbean,Upper-middle-income economies,96.48,8.62,0.36,4.86,2.08,2.96,4.80,5.93,6.30,51.02,2895.42,,,,,,,,,,,0.17,,1200.43,,,,,,,
Peru,PER,1990,Latin America & the Caribbean,Upper-middle-income economies,99.27,9.66,0.13,6.09,1.75,3.29,4.89,6.46,6.85,50.86,3379.20,,,,,,,,,,1.49,0.16,25.33,1350.36,,,,,,,0.33
Peru,PER,1991,Latin America & the Caribbean,Upper-middle-income economies,95.62,10.83,0.20,6.98,1.65,4.09,5.63,7.54,7.89,56.33,5855.86,,,,,,,,,,1.79,0.21,21.07,1341.54,,,,,,,0.43
Peru,PER,1992,Latin America & the Caribbean,Upper-middle-income economies,98.27,14.15,0.27,9.05,1.69,6.47,8.06,10.76,11.06,63.23,6235.42,,,,,,,,,,4.29,0.63,26.93,1267.13,,,,,,,0.67
Peru,PER,1993,Latin America & the Caribbean,Upper-middle-income economies,99.35,16.44,0.13,11.10,1.24,8.57,9.73,13.23,13.36,65.93,7794.99,,,,,,,,0.01,0.62,9.43,2.59,50.88,1009.46,,,,,,,0.83
Peru,PER,1994,Latin America & the Caribbean,Upper-middle-income economies,96.01,17.19,0.33,12.49,0.82,10.60,11.36,14.55,14.61,78.44,10313.18,,,,,,,,0.07,0.49,14.32,5.11,47.89,927.21,0.74,1.74,,0.06,,,1.05
Peru,PER,1995,Latin America & the Caribbean,Upper-middle-income economies,97.04,18.37,0.51,14.44,0.66,13.30,13.91,15.92,15.96,87.90,12262.91,,,,,,,,0.07,0.53,18.38,6.47,39.89,1027.60,1.02,1.49,,0.03,9.22,23.29,1.12
Peru,PER,1996,Latin America & the Caribbean,Upper-middle-income economies,97.97,21.73,0.45,18.21,0.62,17.41,17.98,19.23,19.27,92.66,14465.22,,,,,,,,0.16,0.58,20.90,6.72,32.58,948.04,1.45,1.39,,,11.22,19.94,1.07
Peru,PER,1997,Latin America & the Caribbean,Upper-middle-income economies,98.51,25.21,0.39,22.33,0.56,21.14,21.66,21.77,21.81,100.94,17709.36,,,,,,,,0.21,0.57,24.38,6.37,27.80,1000.41,1.93,1.42,,,13.17,18.69,1.07
Peru,PER,1998,Latin America & the Caribbean,Upper-middle-income economies,98.78,29.77,0.38,27.55,0.55,25.55,26.08,24.73,24.77,105.51,17662.89,,,58.69,,,62.63,,0.26,0.58,24.91,5.84,20.04,1019.57,2.63,1.61,7.98,-1.04,12.78,18.43,1.14
Peru,PER,1999,Latin America & the Caribbean,Upper-middle-income economies,99.02,32.46,0.33,30.03,0.50,27.39,27.89,26.57,26.59,100.87,17719.47,4.85,5.29,59.39,0.42,4.67,65.00,10.68,0.31,0.59,22.79,4.62,19.50,944.89,3.18,4.52,7.90,0.00,12.28,16.66,1.30
Peru,PER,2000,Latin America & the Caribbean,Upper-middle-income economies,99.20,32.48,0.26,29.04,0.42,26.18,26.61,26.14,26.16,99.42,16973.62,5.51,5.95,60.16,0.27,2.72,66.84,10.97,0.37,0.52,22.18,3.53,12.87,884.61,3.67,7.33,8.02,-0.01,10.37,24.96,1.35
Peru,PER,2001,Latin America & the Caribbean,Upper-middle-income economies,99.21,32.06,0.22,27.32,0.37,24.11,24.48,25.47,25.49,89.83,17247.62,4.59,6.27,68.42,0.64,6.36,62.61,11.45,0.38,0.53,20.17,2.20,7.81,784.91,4.20,8.21,8.05,,9.20,20.04,1.40
Peru,PER,2002,Latin America & the Caribbean,Upper-middle-income economies,99.31,30.94,0.19,25.08,0.33,21.51,21.84,24.29,24.30,87.32,17225.85,4.78,6.79,71.83,0.92,9.33,61.98,11.16,0.39,0.65,21.50,1.74,9.28,755.71,4.05,8.43,7.83,-0.74,7.49,17.18,1.24
Peru,PER,2003,Latin America & the Caribbean,Upper-middle-income economies,99.51,29.48,0.14,23.25,0.32,19.82,20.14,23.02,23.04,84.81,16785.98,5.02,5.74,79.25,1.25,12.40,66.07,12.72,0.58,0.70,24.17,1.61,5.47,727.65,3.86,8.64,7.78,-0.67,6.70,19.56,1.42
Peru,PER,2004,Latin America & the Caribbean,Upper-middle-income economies,99.92,26.51,0.06,20.20,0.30,17.32,17.61,20.71,20.72,82.44,17707.57,5.32,6.15,78.78,1.58,14.34,62.89,13.70,0.55,0.58,26.32,1.41,6.14,707.93,4.01,9.55,8.09,1.16,6.10,21.29,1.62
Peru,PER,2005,Latin America & the Caribbean,Upper-middle-income economies,100.00,26.35,0.01,19.46,0.28,16.93,17.21,20.81,20.82,80.46,19171.99,4.65,6.01,82.42,2.51,23.76,53.86,13.25,0.53,0.55,35.72,2.00,7.11,706.99,3.96,10.01,9.11,0.98,5.98,21.45,1.81
Peru,PER,2006,Latin America & the Caribbean,Upper-middle-income economies,,26.27,,18.55,0.25,16.42,16.67,21.09,21.10,75.59,22465.23,4.95,6.50,84.32,2.47,24.71,55.45,13.40,0.50,0.54,52.29,3.44,8.86,688.53,3.71,9.63,9.39,0.82,6.00,21.41,1.99
Peru,PER,2007,Latin America & the Caribbean,Upper-middle-income economies,,27.76,,19.47,0.23,17.59,17.82,22.58,22.60,79.81,28571.43,4.62,7.28,86.82,2.66,28.25,50.97,12.34,0.44,0.53,78.04,5.44,8.68,670.70,3.92,12.63,10.10,0.17,9.40,19.55,1.99
Peru,PER,2008,Latin America & the Caribbean,Upper-middle-income economies,,30.96,,23.06,0.22,21.23,21.44,25.72,25.73,84.86,33512.57,4.30,6.81,85.48,2.72,32.21,49.37,11.49,0.45,0.58,67.74,5.14,5.95,695.18,3.76,13.26,9.38,-0.12,10.65,14.62,1.93
Peru,PER,2009,Latin America & the Caribbean,Upper-middle-income economies,,33.76,,26.17,0.22,23.90,24.11,28.38,28.40,83.56,36384.86,4.39,6.87,85.28,2.36,25.97,48.40,13.18,0.49,0.72,48.78,3.19,5.07,673.94,3.99,12.01,9.40,0.45,10.86,12.93,1.90
Peru,PER,2010,Latin America & the Caribbean,Upper-middle-income economies,,33.38,,24.81,0.19,22.71,22.90,27.73,27.75,80.46,44856.57,4.34,6.60,82.69,2.40,24.75,48.82,12.68,0.69,0.68,56.76,2.38,4.55,680.04,3.91,12.39,10.81,1.98,11.92,10.81,1.65
Peru,PER,2011,Latin America & the Caribbean,Upper-middle-income economies,,34.29,,25.66,0.17,23.99,24.16,28.22,28.23,89.36,49668.93,4.16,6.17,75.14,2.61,26.49,49.62,13.59,0.66,0.69,51.80,2.55,5.37,682.09,3.32,11.33,11.38,0.35,11.68,10.70,1.53
Philippines,PHL,1960,East Asia and Pacific,Lower-middle-income economies,62.75,,,,,,,,,91.36,8162.42,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1961,East Asia and Pacific,Lower-middle-income economies,70.92,20.40,7.17,14.85,4.29,12.57,16.86,13.25,13.93,97.63,9982.94,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1962,East Asia and Pacific,Lower-middle-income economies,72.37,22.47,6.93,17.51,5.00,14.63,19.63,15.23,15.95,94.70,6110.43,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1963,East Asia and Pacific,Lower-middle-income economies,77.28,22.25,6.07,18.20,5.03,15.55,20.39,15.16,15.95,110.03,6863.71,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1964,East Asia and Pacific,Lower-middle-income economies,79.96,22.37,5.65,20.83,5.46,17.80,22.90,15.29,16.18,122.95,7059.27,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1965,East Asia and Pacific,Lower-middle-income economies,81.59,21.31,5.11,21.52,5.60,17.75,22.92,14.48,15.48,122.22,7424.24,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1966,East Asia and Pacific,Lower-middle-income economies,82.11,22.29,4.92,22.20,5.76,17.87,23.15,15.14,16.43,114.29,8434.28,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1967,East Asia and Pacific,Lower-middle-income economies,83.61,23.80,4.78,23.17,5.98,18.40,23.99,16.45,18.13,109.85,9983.19,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1968,East Asia and Pacific,Lower-middle-income economies,83.08,24.78,4.85,24.23,6.57,18.82,25.04,17.43,19.35,106.33,10564.11,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1969,East Asia and Pacific,Lower-middle-income economies,80.74,25.07,5.44,24.52,7.17,18.43,25.28,17.59,19.64,103.27,11125.85,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1970,East Asia and Pacific,Lower-middle-income economies,80.64,23.82,5.58,23.34,7.25,17.44,24.42,16.44,18.49,109.15,7302.46,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1971,East Asia and Pacific,Lower-middle-income economies,82.16,23.44,5.19,22.69,7.66,17.74,25.09,16.22,18.32,109.65,8215.83,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1972,East Asia and Pacific,Lower-middle-income economies,80.42,24.23,5.42,23.41,8.49,19.26,27.00,16.52,18.69,122.83,8549.85,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1973,East Asia and Pacific,Lower-middle-income economies,83.45,22.46,5.00,22.60,7.67,19.19,26.12,15.48,17.51,125.04,9828.59,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1974,East Asia and Pacific,Lower-middle-income economies,84.77,20.23,4.39,23.29,6.33,20.28,26.02,14.14,16.15,163.86,9864.16,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1975,East Asia and Pacific,Lower-middle-income economies,89.95,20.08,3.63,25.51,6.38,21.68,27.14,13.19,16.17,164.85,10799.60,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1976,East Asia and Pacific,Lower-middle-income economies,89.76,21.81,3.07,27.16,7.70,22.17,28.61,14.07,17.92,151.34,13118.73,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,1977,East Asia and Pacific,Lower-middle-income economies,90.10,23.87,3.19,28.55,8.97,23.07,30.70,16.02,19.85,137.76,15556.22,,,,,,,,,,,,,,,,,,,,1.73
Philippines,PHL,1978,East Asia and Pacific,Lower-middle-income economies,89.86,25.66,3.34,29.99,9.41,24.49,32.61,17.59,21.52,140.48,17806.05,,,,,,,,,,,,,,,,,,,,1.96
Philippines,PHL,1979,East Asia and Pacific,Lower-middle-income economies,90.83,25.63,3.35,31.36,9.55,26.17,34.52,17.43,21.58,160.83,17891.44,,,,,,,,,,,,,,,,,,,,2.02
Philippines,PHL,1980,East Asia and Pacific,Lower-middle-income economies,91.54,26.70,3.30,34.16,10.64,28.89,38.43,18.10,22.70,158.40,18821.18,,,,,,,,,,,,,,,,,,,,1.93
Philippines,PHL,1981,East Asia and Pacific,Lower-middle-income economies,89.12,27.55,3.78,35.09,12.14,30.22,41.30,18.86,23.65,161.88,18786.37,,,,,,,,,,,,,,,,,,,,2.24
Philippines,PHL,1982,East Asia and Pacific,Lower-middle-income economies,86.51,28.86,5.17,36.99,13.50,31.72,44.22,20.10,24.97,154.14,18955.26,,,,,,,,,,,,,,,,,,,,2.82
Philippines,PHL,1983,East Asia and Pacific,Lower-middle-income economies,84.82,30.21,6.24,37.24,13.12,31.08,43.47,21.98,25.98,130.84,17067.79,,,,,,,,,,,,,,,,,,,,3.38
Philippines,PHL,1984,East Asia and Pacific,Lower-middle-income economies,82.78,29.65,6.37,33.44,11.71,26.94,38.10,22.64,25.20,103.91,13109.02,,,,,,,,,,,,,,,,,,,,2.29
Philippines,PHL,1985,East Asia and Pacific,Lower-middle-income economies,80.37,29.77,6.41,28.47,9.40,21.62,30.16,22.91,24.97,85.21,14961.17,,,,,,,,,,,,,,,,,,,,2.62
Philippines,PHL,1986,East Asia and Pacific,Lower-middle-income economies,67.48,29.51,8.24,23.35,5.29,16.82,21.32,21.90,24.10,68.27,13912.20,,,,,,,,,,,,,,,,,,,,2.88
Philippines,PHL,1987,East Asia and Pacific,Lower-middle-income economies,74.54,28.14,8.31,20.26,3.01,14.57,17.01,20.49,22.59,73.88,14732.72,,,,,,,,,,,,,,,,,,,,3.07
Philippines,PHL,1988,East Asia and Pacific,Lower-middle-income economies,79.75,28.49,6.06,20.53,3.10,14.92,17.37,20.98,23.21,68.76,17022.09,,,,,,,,,,,,,239.52,,,,,,,3.33
Philippines,PHL,1989,East Asia and Pacific,Lower-middle-income economies,83.09,30.91,5.00,21.99,3.18,15.48,18.18,23.05,25.46,65.76,20061.24,,,,,,,,,,18.34,3.70,30.86,238.37,,,,,,,3.20
Philippines,PHL,1990,East Asia and Pacific,Lower-middle-income economies,85.87,32.95,4.29,23.44,3.26,16.65,19.48,24.72,27.20,68.85,18509.10,,,,,,,,0.47,0.61,18.85,3.81,14.56,246.98,,23.77,,,,,3.31
Philippines,PHL,1991,East Asia and Pacific,Lower-middle-income economies,88.58,35.73,3.57,24.20,3.78,17.61,20.82,26.81,29.68,62.60,22489.30,,,,,,,,0.48,0.63,18.39,2.87,17.81,253.64,,26.00,,,,,4.07
Philippines,PHL,1992,East Asia and Pacific,Lower-middle-income economies,82.25,37.88,4.48,25.48,4.70,18.51,22.49,28.32,31.74,67.95,26503.40,,,,,,,,0.53,0.71,26.19,4.35,21.69,260.01,,32.27,,,,,4.79
Philippines,PHL,1993,East Asia and Pacific,Lower-middle-income economies,63.32,41.79,12.61,30.21,5.61,22.46,27.31,31.56,35.43,73.85,29841.85,,,,,,,,0.59,0.80,49.56,8.70,25.04,267.60,,37.85,,1.31,,,4.76
Philippines,PHL,1994,East Asia and Pacific,Lower-middle-income economies,73.60,46.62,16.03,34.98,6.63,26.33,32.25,35.72,39.68,73.63,41258.95,,,,,,,,0.61,0.83,77.38,17.12,30.11,277.73,,39.10,9.68,0.51,,,5.39
Philippines,PHL,1995,East Asia and Pacific,Lower-middle-income economies,79.87,51.58,12.42,41.47,7.71,31.83,38.70,39.84,44.15,85.40,46792.15,,,,,,,,0.65,0.82,80.08,20.55,24.81,294.51,,35.37,9.75,0.35,9.52,10.36,7.23
Philippines,PHL,1996,East Asia and Pacific,Lower-middle-income economies,84.51,56.23,11.03,51.91,6.89,41.26,47.61,43.90,48.58,101.33,55485.11,,,,,,,,0.66,0.77,84.57,24.31,36.42,303.44,0.24,32.40,11.28,2.32,14.77,7.68,5.88
Philippines,PHL,1997,East Asia and Pacific,Lower-middle-income economies,88.16,60.96,9.77,62.43,5.68,50.07,55.60,49.12,53.82,102.45,43871.18,,,,,,,,0.70,0.78,63.67,26.30,38.89,303.65,0.19,25.23,14.60,-0.38,17.62,9.55,8.26
Philippines,PHL,1998,East Asia and Pacific,Lower-middle-income economies,89.15,57.90,7.37,57.40,4.99,45.56,50.45,48.02,52.14,87.26,47652.90,,,75.08,,,55.61,,0.64,0.59,40.25,17.60,34.82,297.07,0.20,22.09,17.34,-0.72,17.69,9.99,7.10
Philippines,PHL,1999,East Asia and Pacific,Lower-middle-income economies,86.53,58.64,7.03,50.81,4.57,39.28,43.78,48.42,52.13,75.47,52082.48,2.96,3.07,80.16,0.36,2.23,71.19,31.12,0.67,0.53,47.93,18.34,49.86,295.98,0.21,26.42,20.26,0.44,17.52,9.56,8.09
Philippines,PHL,2000,East Asia and Pacific,Lower-middle-income economies,89.95,57.64,6.28,47.30,4.13,35.05,39.11,47.33,50.77,72.72,43939.60,1.06,1.00,100.00,0.06,0.40,86.04,35.51,0.73,0.48,38.15,15.55,26.52,293.62,0.21,24.59,20.91,-0.55,15.59,10.30,8.59
Philippines,PHL,2001,East Asia and Pacific,Lower-middle-income economies,92.19,57.88,4.75,48.38,4.18,33.68,37.79,48.07,51.72,67.47,43884.98,2.36,2.28,,0.18,1.00,84.27,35.23,0.75,0.49,41.88,6.79,9.86,292.57,0.38,27.31,22.95,1.33,18.56,10.33,11.50
Philippines,PHL,2002,East Asia and Pacific,Lower-middle-income economies,90.60,57.53,4.39,46.59,4.22,30.90,34.81,47.69,51.54,62.32,45893.28,3.50,5.35,98.97,1.42,6.96,62.75,45.67,0.84,0.53,49.30,3.83,7.74,290.29,0.47,31.18,25.27,1.02,15.95,10.14,11.97
Philippines,PHL,2003,East Asia and Pacific,Lower-middle-income economies,91.14,56.89,4.56,45.41,4.18,28.85,32.71,46.84,50.80,60.87,44750.47,2.72,5.09,98.77,1.16,5.84,59.36,36.96,0.86,0.50,36.34,3.34,8.64,283.28,0.42,33.57,28.73,1.34,15.51,9.71,12.21
Philippines,PHL,2004,East Asia and Pacific,Lower-middle-income economies,93.92,54.10,3.60,44.70,4.02,26.97,30.89,44.62,48.54,60.04,47175.50,5.48,6.48,73.43,1.52,12.91,61.55,25.35,0.83,0.46,28.27,3.39,14.19,276.62,0.49,35.21,29.51,-0.18,13.31,9.61,12.55
Philippines,PHL,2005,East Asia and Pacific,Lower-middle-income economies,95.19,53.09,2.47,42.65,4.14,25.18,29.19,43.69,47.78,55.26,51854.43,4.23,5.02,41.26,1.36,13.35,63.25,23.00,0.83,0.51,33.71,5.15,20.00,273.83,0.71,36.84,28.24,-1.08,17.35,9.03,13.16
Philippines,PHL,2006,East Asia and Pacific,Lower-middle-income economies,90.18,54.95,3.05,38.54,4.46,23.44,27.76,44.75,49.31,49.85,65650.09,3.36,3.74,39.60,1.22,11.24,61.91,24.19,0.88,0.45,45.75,7.68,20.11,272.42,1.00,35.69,26.29,-0.72,12.44,8.75,12.47
Philippines,PHL,2007,East Asia and Pacific,Lower-middle-income economies,87.25,55.70,4.46,35.02,4.64,22.44,26.97,44.48,49.30,51.04,79120.81,3.59,4.23,49.97,1.20,10.85,64.03,23.62,1.11,0.42,59.75,13.85,32.78,272.29,1.07,33.69,22.78,-0.28,11.85,9.80,10.90
Philippines,PHL,2008,East Asia and Pacific,Lower-middle-income economies,90.71,56.39,4.62,37.99,,25.22,27.48,47.06,49.44,55.71,79969.68,2.96,3.62,47.49,0.64,7.09,69.80,18.78,0.74,0.40,47.47,14.15,20.89,270.00,0.93,30.99,19.31,-0.16,8.08,7.00,10.73
Philippines,PHL,2009,East Asia and Pacific,Lower-middle-income economies,92.78,59.79,3.91,43.57,,28.65,28.65,52.49,52.49,53.47,86638.18,3.03,3.90,46.67,1.13,11.97,60.77,20.84,0.71,0.41,38.16,9.90,26.77,267.72,0.93,29.82,19.60,1.03,7.93,6.19,11.72
Philippines,PHL,2010,East Asia and Pacific,Lower-middle-income economies,93.74,58.40,3.09,42.86,,27.79,27.79,51.06,51.06,55.32,99990.39,3.04,3.99,47.62,1.41,14.15,57.90,22.92,0.79,0.41,60.39,11.24,22.21,268.61,1.03,29.54,19.61,0.55,10.17,4.94,10.71
